Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
260,D.J. Uiagalelei,Clemson,ACC,13,105,308,2.9,4,0,0,,0,105,308,2.9,4
261,Noah Vedral,Rutgers,Big Ten,13,102,297,2.9,2,0,0,,0,102,297,2.9,2
262,Brock Purdy,Iowa State,Big 12,13,85,238,2.8,1,0,0,,0,85,238,2.8,1
263,Chandler Rogers,Louisiana-Monroe,Sun Belt,12,139,367,2.6,1,0,0,,0,139,367,2.6,1
264,Brennan Armstrong,Virginia,ACC,11,98,251,2.6,9,1,18,18.0,0,99,269,2.7,9
265,Kenny Pickett,Pitt,ACC,13,97,241,2.5,5,0,0,,0,97,241,2.5,5
266,Justin Tomlin,Georgia Southern,Sun Belt,8,80,195,2.4,2,0,0,,0,80,195,2.4,2
267,Tai Lavatai,Navy,American,10,170,371,2.2,7,0,0,,0,170,371,2.2,7
268,Payton Thorne,Michigan State,Big Ten,13,82,181,2.2,4,1,15,15.0,0,83,196,2.4,4
269,Timmy Mcclain,South Florida,American,11,123,238,1.9,4,0,0,,0,123,238,1.9,4
270,Brendon Lewis,Colorado,Pac-12,12,98,188,1.9,2,0,0,,0,98,188,1.9,2
271,Gunnar Holmberg,Duke,ACC,11,88,167,1.9,6,0,0,,0,88,167,1.9,6
272,Chris Reynolds,Charlotte,CUSA,11,86,164,1.9,4,0,0,,0,86,164,1.9,4
273,Holton Ahlers,East Carolina,American,12,116,204,1.8,6,2,27,13.5,1,118,231,2.0,7
274,Seth Henigan,Memphis,American,11,80,147,1.8,0,1,8,8.0,0,81,155,1.9,0
275,Brady McBride,Texas State,Sun Belt,7,77,141,1.8,1,0,0,,0,77,141,1.8,1
276,Sean Clifford,Penn State,Big Ten,13,99,163,1.6,2,0,0,,0,99,163,1.6,2
277,Clayton Tune,Houston,American,14,105,154,1.5,2,0,0,,0,105,154,1.5,2
278,Michael Pratt,Tulane,American,11,104,154,1.5,5,0,0,,0,104,154,1.5,5
279,N'Kosi Perry,Florida Atlantic,CUSA,12,106,154,1.5,4,1,20,20.0,0,107,174,1.6,4
280,Jonah Johnson,New Mexico State,Ind,11,130,166,1.3,4,0,0,,0,130,166,1.3,4
281,Kaleb Eleby,Western Michigan,MAC,13,87,64,0.7,6,0,0,,0,87,64,0.7,6
282,Dylan Hopkins,UAB,CUSA,13,85,19,0.2,5,0,0,,0,85,19,0.2,5
283,Matt McDonald,Bowling Green State,MAC,12,80,13,0.2,4,0,0,,0,80,13,0.2,4
284,Ben Bryant,Eastern Michigan,MAC,13,87,-43,-0.5,2,0,0,,0,87,-43,-0.5,2
