Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
260,Clyde Price,Akron,MAC,12,99,309,3.1,7,31,139,4.5,1,130,448,3.4,8
261,Garrett Shrader,Syracuse,ACC,11,136,406,3.0,7,0,0,,0,136,406,3.0,7
262,Patrick Garwo,Boston College,ACC,12,132,402,3.0,3,29,241,8.3,0,161,643,4.0,3
263,Brennan Armstrong,Virginia,ACC,10,123,371,3.0,6,0,0,,0,123,371,3.0,6
264,Cooper Legas,Utah State,MWC,9,96,278,2.9,2,0,0,,0,96,278,2.9,2
265,Doug Brumfield,UNLV,MWC,10,90,261,2.9,6,0,0,,0,90,261,2.9,6
266,N'Kosi Perry,Florida Atlantic,CUSA,12,91,259,2.8,6,0,0,,0,91,259,2.8,6
267,Ari Broussard,Rice,CUSA,7,91,251,2.8,9,3,36,12.0,0,94,287,3.1,9
268,Zion Turner,Connecticut,Ind,12,84,237,2.8,1,2,12,6.0,1,86,249,2.9,2
269,Grayson James,Florida International,CUSA,11,79,223,2.8,3,0,0,,0,79,223,2.8,3
270,Tai Lavatai,Navy,American,8,115,309,2.7,5,1,26,26.0,1,116,335,2.9,6
271,Chandler Rogers,Louisiana-Monroe,Sun Belt,12,145,353,2.4,5,1,3,3.0,1,146,356,2.4,6
272,Demarcus Irons Jr.,Akron,MAC,10,133,314,2.4,4,0,0,,0,133,314,2.4,4
273,Johnathan Bennett,Liberty,Ind,11,76,181,2.4,2,0,0,,0,76,181,2.4,2
274,Seth Henigan,Memphis,American,12,135,313,2.3,4,0,0,,0,135,313,2.3,4
275,Austin Reed,Western Kentucky,CUSA,13,87,199,2.3,8,0,0,,1,87,199,2.3,9
276,Grayson McCall,Coastal Carolina,Sun Belt,10,87,183,2.1,5,0,0,,0,87,183,2.1,5
277,Miles Kendrick,New Mexico,MWC,8,76,148,1.9,3,0,0,,0,76,148,1.9,3
278,Grant Wells,Virginia Tech,ACC,11,111,205,1.8,6,0,0,,0,111,205,1.8,6
279,Chevan Cordeiro,San Jose State,MWC,11,129,215,1.7,8,1,19,19.0,0,130,234,1.8,8
280,Chase Cunningham,Middle Tennessee State,CUSA,11,90,143,1.6,6,1,-1,-1.0,0,91,142,1.6,6
281,Donovan Smith,Texas Tech,Big 12,12,76,116,1.5,7,1,15,15.0,1,77,131,1.7,8
282,Cole Snyder,Buffalo,MAC,12,106,140,1.3,4,1,15,15.0,0,107,155,1.4,4
283,Sam Hartman,Wake Forest,ACC,11,94,114,1.2,1,0,0,,0,94,114,1.2,1
284,Hunter Dekkers,Iowa State,Big 12,12,89,73,0.8,2,0,0,,0,89,73,0.8,2
285,Taulia Tagovailoa,Maryland,Big Ten,11,78,61,0.8,4,0,0,,0,78,61,0.8,4
286,Cameron Ward,Washington State,Pac-12,12,96,62,0.6,5,1,-13,-13.0,0,97,49,0.5,5
287,Clay Millen,Colorado State,MWC,10,100,-28,-0.3,0,1,16,16.0,0,101,-12,-0.1,0
