Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
261,Taylor Cox,Kansas,Big 12,9,79,231,2.9,2,8,48,6.0,0,87,279,3.2,2
262,Dalton Sturm,UTSA,CUSA,10,128,356,2.8,1,1,-5,-5.0,0,129,351,2.7,1
263,Jacoby Brissett,North Carolina State,ACC,13,139,370,2.7,6,0,0,,0,139,370,2.7,6
264,Paxton Lynch,Memphis,American,13,87,239,2.7,2,0,0,,0,87,239,2.7,2
265,Nathan Peterman,Pitt,ACC,13,85,232,2.7,1,0,2,,0,85,234,2.8,1
266,Treon Harris,Florida,SEC,11,95,244,2.6,0,2,-5,-2.5,1,97,239,2.5,1
267,Matt Linehan,Idaho,Sun Belt,11,91,234,2.6,5,0,0,,0,91,234,2.6,5
268,Ron Johnson,Connecticut,American,11,89,228,2.6,5,4,29,7.3,0,93,257,2.8,5
269,Andrew Allen,New Mexico State,Sun Belt,8,75,197,2.6,0,0,0,,0,75,197,2.6,0
270,Mitch Leidner,Minnesota,Big Ten,13,107,270,2.5,6,1,16,16.0,0,108,286,2.6,6
271,Brenden Motley,Virginia Tech,ACC,10,88,224,2.5,3,1,13,13.0,0,89,237,2.7,3
272,Sefo Liufau,Colorado,Pac-12,11,108,260,2.4,5,1,12,12.0,0,109,272,2.5,5
273,Drew Hare,Northern Illinois,MAC,9,104,252,2.4,1,0,0,,0,104,252,2.4,1
274,C.J. Beathard,Iowa,Big Ten,14,100,237,2.4,6,0,0,,0,100,237,2.4,6
275,Garrett Smith,Louisiana-Monroe,Sun Belt,10,108,250,2.3,2,0,0,,0,108,250,2.3,2
276,Derrius Vick,Ohio,MAC,10,93,177,1.9,1,0,0,,0,93,177,1.9,1
277,Vernon Adams,Oregon,Pac-12,10,83,147,1.8,2,0,0,,0,83,147,1.8,2
278,Driphus Jackson,Rice,CUSA,12,108,167,1.5,3,0,0,,0,108,167,1.5,3
279,Matt Johnson,Bowling Green State,MAC,14,113,159,1.4,4,1,16,16.0,0,114,175,1.5,4
280,Alex McGough,Florida International,CUSA,12,88,95,1.1,3,0,0,,0,88,95,1.1,3
281,Cody Clements,South Alabama,Sun Belt,12,84,95,1.1,3,1,7,7.0,1,85,102,1.2,4
282,Mike Bercovici,Arizona State,Pac-12,13,109,84,0.8,6,0,0,,0,109,84,0.8,6
283,Dane Evans,Tulsa,American,13,96,-9,-0.1,2,0,0,,0,96,-9,-0.1,2
284,Luke Falk,Washington State,Pac-12,12,82,-115,-1.4,3,0,0,,0,82,-115,-1.4,3
