Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
279,Andy Holland,Rutgers,Big East,11,28,276,9.9,3,,,,,28,276,9.9,3
280,Julian Hooker,Wyoming,WAC,13,26,258,9.9,2,,,,,26,258,9.9,2
281,Nate Poole,Marshall,MAC,13,26,258,9.9,2,3,11,3.7,1,29,269,9.3,3
282,Fred Taylor,Florida,SEC,11,24,238,9.9,0,214,1292,6.0,13,238,1530,6.4,13
283,Lonn Kalama,Hawaii,WAC,12,32,312,9.8,0,1,-2,-2.0,0,33,310,9.4,0
284,Charlie Higgins,Tulsa,WAC,11,27,265,9.8,1,202,1043,5.2,11,229,1308,5.7,12
285,Anthony Thomas,Michigan,Big Ten,11,21,205,9.8,0,130,529,4.1,5,151,734,4.9,5
286,Duane Epperson,Duke,ACC,10,22,211,9.6,0,51,217,4.3,0,73,428,5.9,0
287,Todd Pinkston,Southern Mississippi,CUSA,12,38,360,9.5,3,,,,,38,360,9.5,3
288,Savon Edwards,Eastern Michigan,MAC,10,47,444,9.4,1,128,627,4.9,6,175,1071,6.1,7
289,Scott Thompson,Fresno State,WAC,12,24,225,9.4,2,,,,,24,225,9.4,2
290,Mike Scott,Eastern Michigan,MAC,11,39,364,9.3,1,111,469,4.2,2,150,833,5.6,3
291,Mark Thomas,North Carolina State,ACC,11,29,271,9.3,2,,,,,29,271,9.3,2
292,Marcellus Harris,East Carolina,CUSA,11,27,250,9.3,4,5,37,7.4,1,32,287,9.0,5
293,Robert Edwards,Georgia,SEC,10,23,214,9.3,1,165,908,5.5,12,188,1122,6.0,13
294,Morgan Kane,Wake Forest,ACC,11,39,350,9.0,1,109,445,4.1,3,148,795,5.4,4
295,Marc Vera,California,Pac-10,11,22,198,9.0,0,15,67,4.5,0,37,265,7.2,0
296,Eddie Shaw,Southern Mississippi,CUSA,12,34,302,8.9,0,,,,,34,302,8.9,0
297,Jason Spear,Indiana,Big Ten,11,33,289,8.8,0,103,335,3.3,0,136,624,4.6,0
298,Sedrick Irvin,Michigan State,Big Ten,12,40,346,8.7,4,246,1270,5.2,9,286,1616,5.7,13
299,Richard Love,Louisiana-Monroe,Ind,12,26,225,8.7,2,36,136,3.8,0,62,361,5.8,2
300,Mike Sheridan,Georgia Tech,ACC,11,25,216,8.6,0,,,,,25,216,8.6,0
301,Curtis Enis,Penn State,Big Ten,12,25,215,8.6,1,228,1363,6.0,19,253,1578,6.2,20
302,Clarence Williams,Michigan,Big Ten,8,21,178,8.5,0,57,264,4.6,1,78,442,5.7,1
303,Dwayne Schulters,Pitt,Big East,10,25,208,8.3,0,169,861,5.1,3,194,1069,5.5,3
304,Jimmy Williams,Vanderbilt,SEC,11,23,189,8.2,2,98,527,5.4,2,121,716,5.9,4
305,Jimmy Haley,Kentucky,SEC,8,24,195,8.1,0,,,,,24,195,8.1,0
306,Scott Harley,East Carolina,CUSA,11,21,170,8.1,1,119,457,3.8,0,140,627,4.5,1
307,Rufus French,Ole Miss,SEC,11,43,345,8.0,2,,,,,43,345,8.0,2
308,Michael Pittman,Fresno State,WAC,11,32,255,8.0,2,238,1057,4.4,8,270,1312,4.9,10
309,Jason Nichols,East Carolina,CUSA,11,44,346,7.9,3,,,,,44,346,7.9,3
310,Robert Holcombe,Illinois,Big Ten,11,35,277,7.9,2,294,1253,4.3,4,329,1530,4.7,6
311,Chris Gall,Indiana,Big Ten,11,54,422,7.8,2,12,14,1.2,0,66,436,6.6,2
312,Anthony White,Kentucky,SEC,11,59,453,7.7,4,129,723,5.6,4,188,1176,6.3,8
313,Travis Minor,Florida State,ACC,11,27,207,7.7,2,112,623,5.6,9,139,830,6.0,11
314,Willie Alderson,Idaho,Big West,10,22,167,7.6,2,22,126,5.7,0,44,293,6.7,2
315,Chris Howard,Michigan,Big Ten,11,35,263,7.5,1,180,868,4.8,7,215,1131,5.3,8
316,LaMont Chappell,East Carolina,CUSA,11,23,164,7.1,1,,,,,23,164,7.1,1
317,Lamont Jordan,Maryland,ACC,11,22,155,7.0,0,159,689,4.3,3,181,844,4.7,3
318,Donnell Gordon,Louisville,CUSA,11,24,151,6.3,1,19,50,2.6,1,43,201,4.7,2
319,Kelvin Eafon,Arizona,Pac-10,11,21,128,6.1,1,123,408,3.3,4,144,536,3.7,5
320,Travis Prentice,Miami (OH),MAC,11,23,138,6.0,0,296,1549,5.2,25,319,1687,5.3,25
321,Autry Denson,Notre Dame,Ind,12,30,175,5.8,1,264,1268,4.8,12,294,1443,4.9,13
322,Harold Shaw,Southern Mississippi,CUSA,12,26,147,5.7,0,245,1045,4.3,16,271,1192,4.4,16
323,Mike Grant,UCF,Ind,11,24,136,5.7,2,132,565,4.3,12,156,701,4.5,14
324,Jacki Crooks,Rutgers,Big East,11,24,135,5.6,0,174,758,4.4,4,198,893,4.5,4
