Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
277,Lamont Frazier,Missouri,Big 8,12,34,301,8.9,2,,,,,34,301,8.9,2
278,Clay Martin,Tulsa,Ind,11,33,293,8.9,1,,,,,33,293,8.9,1
279,Darius Card,Bowling Green State,MAC,11,32,281,8.8,1,56,191,3.4,0,88,472,5.4,1
280,Jerald Sowell,Tulane,Ind,11,31,273,8.8,2,156,609,3.9,3,187,882,4.7,5
281,Junior Smith,East Carolina,Ind,11,35,306,8.7,1,226,1204,5.3,9,261,1510,5.8,10
282,Dewight Pickens,Ohio,MAC,11,27,236,8.7,2,65,242,3.7,1,92,478,5.2,3
283,Matt Nelson,Arizona State,Pac-10,11,28,241,8.6,2,,,,,28,241,8.6,2
284,Dou Innocent,Ole Miss,SEC,11,24,206,8.6,1,182,910,5.0,4,206,1116,5.4,5
285,Chuck Rios,Minnesota,Big Ten,11,52,436,8.4,1,1,1,1.0,0,53,437,8.2,1
286,Tony Cline,Stanford,Pac-10,11,35,290,8.3,1,,,,,35,290,8.3,1
287,Napoleon Kaufman,Washington,Pac-10,11,24,199,8.3,0,255,1390,5.5,9,279,1589,5.7,9
288,Stephen Whitfield,Eastern Michigan,MAC,11,23,192,8.3,1,284,1232,4.3,8,307,1424,4.6,9
289,Brian Fitzgerald,North Carolina State,ACC,10,23,191,8.3,0,97,408,4.2,2,120,599,5.0,2
290,Mike Jefferson,Navy,Ind,11,36,291,8.1,0,24,167,7.0,1,60,458,7.6,1
291,Ron Johnson,Wisconsin,Big Ten,12,33,268,8.1,3,1,0,0.0,0,34,268,7.9,3
292,Terrell Fletcher,Wisconsin,Big Ten,12,23,180,7.8,1,244,1476,6.0,12,267,1656,6.2,13
293,Brandon Bennett,South Carolina,SEC,11,43,324,7.5,1,181,782,4.3,4,224,1106,4.9,5
294,Brian Pizula,New Mexico State,Big West,11,33,248,7.5,1,126,564,4.5,2,159,812,5.1,3
295,Daron Washington,UCLA,Pac-10,11,26,195,7.5,0,46,214,4.7,3,72,409,5.7,3
296,Robert Baldwin,Duke,ACC,11,36,258,7.2,1,276,1187,4.3,12,312,1445,4.6,13
297,Deland McCullough,Miami (OH),MAC,11,25,181,7.2,0,227,1103,4.9,8,252,1284,5.1,8
298,Rob Hamilton,Utah,WAC,11,21,152,7.2,2,117,443,3.8,3,138,595,4.3,5
299,J.J. Smith,Kansas State,Big 8,11,39,275,7.1,1,232,1073,4.6,10,271,1348,5.0,11
300,Allen Williams,Maryland,ACC,11,51,357,7.0,1,129,649,5.0,1,180,1006,5.6,2
301,Sidney Morse,Temple,Big East,,39,261,6.7,1,55,170,3.1,0,94,431,4.6,1
302,Reynard Rutherford,California,Pac-10,11,27,175,6.5,0,163,713,4.4,4,190,888,4.7,4
303,Stanley Pritchett,South Carolina,SEC,11,34,212,6.2,2,130,601,4.6,8,164,813,5.0,10
304,Dwayne Thomas,Virginia Tech,Big East,8,22,136,6.2,0,142,757,5.3,6,164,893,5.4,6
305,Solomon White,Tulsa,Ind,11,31,181,5.8,0,230,1003,4.4,8,261,1184,4.5,8
306,Monty Williams,Navy,Ind,11,24,138,5.8,1,74,215,2.9,7,98,353,3.6,8
307,Jay McGuire,Houston,SWC,11,28,158,5.6,1,81,329,4.1,1,109,487,4.5,2
308,Astron Whatley,Kent State,MAC,10,23,120,5.2,0,241,1003,4.2,10,264,1123,4.3,10
