Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
279,Ira Williams,Wake Forest,ACC,11,24,246,10.3,2,,,,,24,246,10.3,2
280,Bashir Yamini,Iowa,Big Ten,11,31,317,10.2,0,1,11,11.0,0,32,328,10.3,0
281,Rob Tardio,Boston College,Big East,10,33,332,10.1,1,,,,,33,332,10.1,1
282,Tim Stratton,Purdue,Big Ten,13,38,381,10.0,7,,,,,38,381,10.0,7
283,Joel Young,California,Pac-10,10,28,281,10.0,1,,,,,28,281,10.0,1
284,Creig Spann,Arizona State,Pac-10,11,30,295,9.8,1,4,-2,-0.5,0,34,293,8.6,1
285,Chris McCoy,Wake Forest,ACC,11,22,215,9.8,2,15,60,4.0,0,37,275,7.4,2
286,Demario Brown,Utah State,Big West,9,21,206,9.8,0,210,846,4.0,5,231,1052,4.6,5
287,Vinny Sutherland,Purdue,Big Ten,13,31,301,9.7,3,9,58,6.4,0,40,359,9.0,3
288,John Simon,Louisiana Tech,Ind,12,40,385,9.6,0,45,288,6.4,1,85,673,7.9,1
289,Kory Bailey,North Carolina,ACC,11,38,363,9.6,4,,,,,38,363,9.6,4
290,Mike Grant,UCF,Ind,11,24,229,9.5,0,110,503,4.6,5,134,732,5.5,5
291,Leroy Collins,Louisville,CUSA,11,35,326,9.3,0,218,1134,5.2,19,253,1460,5.8,19
292,Rob Majoy,Illinois,Big Ten,10,22,202,9.2,1,,,,,22,202,9.2,1
293,Jerame Tuman,Michigan,Big Ten,11,27,247,9.1,2,,,,,27,247,9.1,2
294,Tony Holcomb,Bowling Green State,MAC,11,21,191,9.1,4,,,,,21,191,9.1,4
295,Justin McCareins,Northern Illinois,MAC,11,54,486,9.0,5,2,37,18.5,0,56,523,9.3,5
296,Jim Brekke,Boise State,Big West,11,23,206,9.0,1,,,,,23,206,9.0,1
297,Bucky Orton,Utah State,Big West,11,21,190,9.0,1,,,,,21,190,9.0,1
298,J.R. Redmond,Arizona State,Pac-10,10,22,194,8.8,0,166,883,5.3,11,188,1077,5.7,11
299,Casey Leblanc,San Jose State,WAC,12,23,193,8.4,0,3,6,2.0,0,26,199,7.7,0
300,Darren Davis,Iowa State,Big 12,11,29,242,8.3,2,294,1166,4.0,7,323,1408,4.4,9
301,Mike Cloud,Boston College,Big East,11,24,198,8.3,0,308,1726,5.6,14,332,1924,5.8,14
302,Chris Gall,Indiana,Big Ten,11,30,243,8.1,1,74,329,4.4,7,104,572,5.5,8
303,Amos Zereoue,West Virginia,Big East,11,23,184,8.0,1,283,1462,5.2,13,306,1646,5.4,14
304,Ketric Sanford,Houston,CUSA,11,22,171,7.8,0,222,1054,4.7,6,244,1225,5.0,6
305,Elliott Carson,Vanderbilt,SEC,10,25,190,7.6,0,,,,,25,190,7.6,0
306,Anthony White,Kentucky,SEC,11,78,582,7.5,1,97,437,4.5,2,175,1019,5.8,3
307,Jamie Wilson,East Carolina,CUSA,11,32,239,7.5,2,138,647,4.7,4,170,886,5.2,6
308,Sedrick Irvin,Michigan State,Big Ten,12,28,210,7.5,0,272,1167,4.3,10,300,1377,4.6,10
309,Troy Hambrick,South Carolina,SEC,10,22,166,7.5,0,144,701,4.9,4,166,867,5.2,4
310,Michael Wiley,Ohio State,Big Ten,12,27,200,7.4,1,198,1235,6.2,10,225,1435,6.4,11
311,Derek Lagway,Baylor,Big 12,11,37,266,7.2,0,93,335,3.6,3,130,601,4.6,3
312,Demarlo Rozier,Kent State,MAC,11,23,164,7.1,1,185,621,3.4,2,208,785,3.8,3
313,Marlon Gates,Kent State,MAC,9,28,186,6.6,0,4,5,1.3,0,32,191,6.0,0
314,Javis Austin,Clemson,ACC,11,24,159,6.6,1,72,279,3.9,3,96,438,4.6,4
315,Thomas Jones,Virginia,ACC,11,28,179,6.4,2,238,1303,5.5,13,266,1482,5.6,15
316,Lucious Foster,UAB,Ind,10,22,136,6.2,0,100,568,5.7,3,122,704,5.8,3
317,Jacki Crooks,Rutgers,Big East,11,21,125,6.0,1,159,821,5.2,3,180,946,5.3,4
318,Derek Homer,Kentucky,SEC,11,41,239,5.8,0,137,716,5.2,7,178,955,5.4,7
