Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
273,Terrance Williams,Baylor,Big 12,13,43,484,11.3,4,1,3,3.0,0,44,487,11.1,4
274,Uzoma Nwachukwu,Texas A&M,Big 12,13,36,407,11.3,4,3,12,4.0,0,39,419,10.7,4
275,Dwayne Allen,Clemson,ACC,13,33,373,11.3,1,,,,,33,373,11.3,1
276,Aaron Pflugrad,Arizona State,Pac-10,11,29,329,11.3,2,1,3,3.0,0,30,332,11.1,2
277,Darius Reynolds,Iowa State,Big 12,12,25,283,11.3,2,2,-7,-3.5,0,27,276,10.2,2
278,Marshall Williams,Wake Forest,ACC,12,24,272,11.3,2,,,,,24,272,11.3,2
279,Eric Page,Toledo,MAC,13,99,1105,11.2,8,2,-13,-6.5,0,101,1092,10.8,8
280,Tandon Doss,Indiana,Big Ten,11,63,706,11.2,7,28,163,5.8,1,91,869,9.5,8
281,Michael Johnson,UNLV,MWC,13,51,571,11.2,5,2,-2,-1.0,0,53,569,10.7,5
282,Brandon Kinnie,Nebraska,Big 12,14,44,494,11.2,5,,,,,44,494,11.2,5
283,Toney Clemons,Colorado,Big 12,12,43,482,11.2,3,3,17,5.7,0,46,499,10.8,3
284,D.J. Davis,Oregon,Pac-10,13,42,470,11.2,3,,,,,42,470,11.2,3
285,Drew Davis,Oregon,Pac-10,13,42,470,11.2,3,0,0,,0,42,470,11.2,3
286,Cooper Helfet,Duke,ACC,11,34,380,11.2,2,,,,,34,380,11.2,2
287,Travis Cobb,Arizona,Pac-10,12,26,290,11.2,1,6,40,6.7,0,32,330,10.3,1
288,Tyler Stradford,North Texas,Sun Belt,9,24,268,11.2,2,,,,,24,268,11.2,2
289,Dwayne Harris,East Carolina,CUSA,13,101,1123,11.1,10,16,104,6.5,0,117,1227,10.5,10
290,Tebiarus Gill,Troy,Sun Belt,13,52,578,11.1,6,,,,,52,578,11.1,6
291,David Roberts,Arizona,Pac-10,12,44,487,11.1,2,1,9,9.0,0,45,496,11.0,2
292,McKay Jacobson,Brigham Young,MWC,13,37,410,11.1,1,,,,,37,410,11.1,1
293,Garrett Andrews,Middle Tennessee State,Sun Belt,13,34,377,11.1,2,,,,,34,377,11.1,2
294,Nick Provo,Syracuse,Big East,13,33,365,11.1,1,,,,,33,365,11.1,1
295,Jerry Harris,Central Michigan,MAC,12,30,332,11.1,3,3,-6,-2.0,0,33,326,9.9,3
296,Marcus Vasquez,Western Kentucky,Sun Belt,9,30,332,11.1,3,,,,,30,332,11.1,3
297,Gavin Escobar,San Diego State,MWC,13,29,323,11.1,4,,,,,29,323,11.1,4
298,Allen Reisner,Iowa,Big Ten,13,42,460,11.0,2,,,,,42,460,11.0,2
299,Lavasier Tuinei,Oregon,Pac-10,11,36,396,11.0,2,,,,,36,396,11.0,2
300,Rashad Evans,Fresno State,WAC,11,39,424,10.9,4,4,11,2.8,0,43,435,10.1,4
301,Chris Pantale,Boston College,ACC,13,31,338,10.9,1,,,,,31,338,10.9,1
302,Jackie Williams,UAB,CUSA,12,30,327,10.9,3,12,45,3.8,1,42,372,8.9,4
303,Michael Hayes,Houston,CUSA,12,30,327,10.9,2,150,629,4.2,8,180,956,5.3,10
304,Darius Johnson,SMU,CUSA,13,78,845,10.8,6,,,,,78,845,10.8,6
305,Josh Cooper,Oklahoma State,Big 12,13,68,736,10.8,5,3,39,13.0,0,71,775,10.9,5
306,Ronald Johnson,USC,Pac-10,13,64,692,10.8,8,5,25,5.0,0,69,717,10.4,8
307,Gerald Jones,Tennessee,SEC,10,55,596,10.8,4,6,13,2.2,0,61,609,10.0,4
308,Laron Byrd,Miami (FL),ACC,13,41,441,10.8,1,,,,,41,441,10.8,1
309,Wes Kemp,Missouri,Big 12,13,39,420,10.8,3,1,9,9.0,0,40,429,10.7,3
310,Brandon Bolden,Ole Miss,SEC,12,32,344,10.8,3,163,976,6.0,14,195,1320,6.8,17
311,Aaron Nichols,Oregon State,Pac-10,12,31,336,10.8,1,,,,,31,336,10.8,1
312,Damarlo Belcher,Indiana,Big Ten,12,78,832,10.7,4,,,,,78,832,10.7,4
313,Dwayne Frampton,Arkansas State,Sun Belt,12,69,738,10.7,6,14,12,0.9,0,83,750,9.0,6
314,Sam Kirkland,Kent State,MAC,12,56,599,10.7,1,3,84,28.0,0,59,683,11.6,1
315,Keenan Allen,California,Pac-10,11,46,490,10.7,5,18,136,7.6,1,64,626,9.8,6
316,Doug Beaumont,Louisville,Big East,11,41,440,10.7,1,,,,,41,440,10.7,1
317,Ryan Whalen,Stanford,Pac-10,11,41,439,10.7,2,,,,,41,439,10.7,2
318,Luke Stocker,Tennessee,SEC,13,39,417,10.7,2,,,,,39,417,10.7,2
319,Nelson Rosario,UCLA,Pac-10,9,29,309,10.7,1,,,,,29,309,10.7,1
320,Adrian Hilburn,Kansas State,Big 12,13,28,299,10.7,2,,,,,28,299,10.7,2
321,Jock Sanders,West Virginia,Big East,13,69,728,10.6,4,14,92,6.6,1,83,820,9.9,5
322,Jared Karstetter,Washington State,Pac-10,12,62,658,10.6,7,,,,,62,658,10.6,7
323,Bert Reed,Florida State,ACC,14,58,614,10.6,2,6,53,8.8,1,64,667,10.4,3
324,Taulib Ikharo,Louisiana Tech,WAC,12,50,530,10.6,4,,,,,50,530,10.6,4
325,Rodney Bradley,Hawaii,WAC,12,48,511,10.6,1,1,2,2.0,0,49,513,10.5,1
326,Tori Gurley,South Carolina,SEC,14,44,465,10.6,4,1,5,5.0,0,45,470,10.4,4
327,Preston Dial,Alabama,SEC,13,25,264,10.6,3,,,,,25,264,10.6,3
328,George Bryan,North Carolina State,ACC,13,35,369,10.5,3,,,,,35,369,10.5,3
329,Kama Bailey,Idaho,WAC,13,31,326,10.5,2,40,290,7.3,1,71,616,8.7,3
330,Marquise Goodwin,Texas,Big 12,11,31,324,10.5,1,9,37,4.1,0,40,361,9.0,1
331,Briggs Orsbon,Ball State,MAC,12,28,295,10.5,1,,,,,28,295,10.5,1
332,Bo Bowling,Oklahoma State,Big 12,13,42,437,10.4,0,1,9,9.0,0,43,446,10.4,0
333,Theo Riddick,Notre Dame,Ind,9,40,414,10.4,3,11,29,2.6,0,51,443,8.7,3
334,Zack Pianalto,North Carolina,ACC,6,30,311,10.4,1,,,,,30,311,10.4,1
335,Jeremy Kerley,TCU,MWC,13,56,575,10.3,10,18,97,5.4,2,74,672,9.1,12
336,Austin Kelly,Duke,ACC,11,47,486,10.3,4,,,,,47,486,10.3,4
337,Richie Casey,Louisiana Tech,WAC,12,42,432,10.3,3,,,,,42,432,10.3,3
338,Terrance Turner,Indiana,Big Ten,12,67,681,10.2,3,,,,,67,681,10.2,3
339,Mike Davis,Texas,Big 12,11,47,478,10.2,2,3,-6,-2.0,0,50,472,9.4,2
340,Johnathan Wilson,Kansas,Big 12,12,38,387,10.2,2,,,,,38,387,10.2,2
341,Jacoby Franks,Texas Tech,Big 12,7,25,254,10.2,0,1,-2,-2.0,0,26,252,9.7,0
342,Robert Arnheim,Western Michigan,MAC,12,23,235,10.2,1,1,-1,-1.0,0,24,234,9.8,1
343,Ronnie Wingo Jr.,Arkansas,SEC,13,27,274,10.1,4,41,253,6.2,1,68,527,7.8,5
344,Jonathan Krause,Vanderbilt,SEC,12,24,243,10.1,0,6,121,20.2,2,30,364,12.1,2
345,Pat Shed,UAB,CUSA,12,47,471,10.0,4,157,847,5.4,3,204,1318,6.5,7
346,Rodney Stewart,Colorado,Big 12,12,29,290,10.0,0,290,1318,4.5,10,319,1608,5.0,10
347,Ryan Deehan,Colorado,Big 12,12,25,249,10.0,1,,,,,25,249,10.0,1
348,David Douglas,Arizona,Pac-10,13,52,515,9.9,5,2,10,5.0,1,54,525,9.7,6
349,Cody Sparks,Tulane,CUSA,12,43,427,9.9,6,,,,,43,427,9.9,6
350,Anthony Robinson,Arkansas State,Sun Belt,12,35,348,9.9,2,5,6,1.2,1,40,354,8.9,3
351,Antavian Edison,Purdue,Big Ten,12,32,316,9.9,4,36,130,3.6,0,68,446,6.6,4
352,Detron Lewis,Texas Tech,Big 12,13,87,852,9.8,6,9,22,2.4,0,96,874,9.1,6
353,Jerrel Jernigan,Troy,Sun Belt,13,84,822,9.8,6,45,322,7.2,3,129,1144,8.9,9
354,Collin Franklin,Iowa State,Big 12,12,54,530,9.8,3,,,,,54,530,9.8,3
355,JJ Di Luigi,Brigham Young,MWC,13,45,443,9.8,1,178,917,5.2,8,223,1360,6.1,9
356,Sam McGuffie,Rice,CUSA,12,39,384,9.8,3,197,883,4.5,6,236,1267,5.4,9
357,Paris Cotton,Central Michigan,MAC,11,25,245,9.8,0,142,651,4.6,6,167,896,5.4,6
358,Duane Bennett,Minnesota,Big Ten,12,33,319,9.7,1,123,529,4.3,3,156,848,5.4,4
359,David Leonard,Wyoming,MWC,12,47,452,9.6,3,,,,,47,452,9.6,3
360,Mohamed Sanu,Rutgers,Big East,12,44,418,9.5,2,59,309,5.2,4,103,727,7.1,6
361,Drake Dunsmore,Northwestern,Big Ten,13,40,381,9.5,5,,,,,40,381,9.5,5
362,Stepfan Taylor,Stanford,Pac-10,13,28,266,9.5,1,223,1137,5.1,15,251,1403,5.6,16
363,Lee Smith,Marshall,CUSA,12,38,358,9.4,3,,,,,38,358,9.4,3
364,Jamie Harper,Clemson,ACC,13,35,328,9.4,3,197,760,3.9,7,232,1088,4.7,10
365,Derrick Locke,Kentucky,SEC,9,34,318,9.4,0,166,887,5.3,10,200,1205,6.0,10
366,Lanear Sampson,Baylor,Big 12,13,42,390,9.3,0,,,,,42,390,9.3,0
367,Tyson Liggett,Colorado State,MWC,12,41,380,9.3,0,2,13,6.5,0,43,393,9.1,0
368,Andrew Bodenheimer,East Carolina,CUSA,13,40,370,9.3,2,,,,,40,370,9.3,2
369,Jarred Fayson,Illinois,Big Ten,12,38,355,9.3,1,0,0,,0,38,355,9.3,1
370,Bradley Haynes,SMU,CUSA,14,35,326,9.3,3,,,,,35,326,9.3,3
371,Zac Pauga,Colorado State,MWC,12,33,308,9.3,1,12,53,4.4,0,45,361,8.0,1
372,Michael Bowman,East Carolina,CUSA,13,47,434,9.2,3,3,25,8.3,0,50,459,9.2,3
373,Terrell Jackson,Buffalo,MAC,12,43,397,9.2,3,7,13,1.9,0,50,410,8.2,3
374,Ryan Taylor,North Carolina,ACC,13,36,330,9.2,2,,,,,36,330,9.2,2
375,Chris McNeill,Wyoming,MWC,12,28,257,9.2,3,4,-10,-2.5,0,32,247,7.7,3
376,Carl Volny,Central Michigan,MAC,12,26,240,9.2,1,81,402,5.0,5,107,642,6.0,6
377,Tyron Carrier,Houston,CUSA,12,53,480,9.1,1,3,50,16.7,0,56,530,9.5,1
378,Mustafa Greene,North Carolina State,ACC,13,30,272,9.1,2,134,597,4.5,4,164,869,5.3,6
379,Trey Franks,Oklahoma,Big 12,14,29,263,9.1,1,4,19,4.8,0,33,282,8.5,1
380,Kyle Nelson,New Mexico State,WAC,12,41,371,9.0,1,,,,,41,371,9.0,1
381,Adrian Cannon,Maryland,ACC,13,36,324,9.0,1,1,5,5.0,0,37,329,8.9,1
382,D.J. Banks,Tulane,CUSA,12,47,419,8.9,3,18,83,4.6,2,65,502,7.7,5
383,Tevin Reese,Baylor,Big 12,13,45,401,8.9,0,2,13,6.5,0,47,414,8.8,0
384,Chandler Jones,San Jose State,WAC,13,54,474,8.8,1,4,16,4.0,0,58,490,8.4,1
385,Lyle Fitte,Louisiana Tech,WAC,12,25,219,8.8,0,12,57,4.8,1,37,276,7.5,1
386,William Spight,Southern Mississippi,CUSA,13,25,219,8.8,0,,,,,25,219,8.8,0
387,Antwon Bailey,Syracuse,Big East,13,35,306,8.7,3,114,554,4.9,2,149,860,5.8,5
388,Preston Davis,Idaho,WAC,12,31,267,8.6,1,,,,,31,267,8.6,1
389,Chris Rainey,Florida,SEC,8,25,216,8.6,3,51,366,7.2,2,76,582,7.7,5
390,Michael Egnew,Missouri,Big 12,13,90,762,8.5,5,,,,,90,762,8.5,5
391,Demarco Murray,Oklahoma,Big 12,14,71,594,8.4,5,282,1214,4.3,15,353,1808,5.1,20
392,DeMarco Paine,Miami (OH),MAC,14,32,270,8.4,0,2,-16,-8.0,0,34,254,7.5,0
393,Chuck Walker,Marshall,CUSA,11,26,219,8.4,1,1,2,2.0,0,27,221,8.2,1
394,Deonte Jackson,Idaho,WAC,13,25,211,8.4,1,113,442,3.9,4,138,653,4.7,5
395,Jon Williams,East Carolina,CUSA,13,52,431,8.3,1,154,847,5.5,10,206,1278,6.2,11
396,Tramain Swindall,Texas Tech,Big 12,13,33,271,8.2,1,,,,,33,271,8.2,1
397,Ben Guidugli,Cincinnati,Big East,11,24,197,8.2,2,,,,,24,197,8.2,2
398,Daymond Patterson,Kansas,Big 12,12,60,487,8.1,2,8,55,6.9,0,68,542,8.0,2
399,Jamal Miles,Arizona State,Pac-10,12,25,203,8.1,4,27,63,2.3,2,52,266,5.1,6
400,Kenny Turner,New Mexico State,WAC,10,25,203,8.1,0,115,461,4.0,2,140,664,4.7,2
401,Evan Royster,Penn State,Big Ten,13,25,202,8.1,1,208,1014,4.9,6,233,1216,5.2,7
402,Eddie Wide,Utah,MWC,13,34,271,8.0,2,149,717,4.8,11,183,988,5.4,13
403,Dion Lewis,Pitt,Big East,12,27,216,8.0,0,219,1061,4.8,13,246,1277,5.2,13
404,Calvin Wiley,Bowling Green State,MAC,12,25,201,8.0,2,11,62,5.6,1,36,263,7.3,3
405,Ryan Griffin,Connecticut,Big East,13,31,245,7.9,1,,,,,31,245,7.9,1
406,Bobby Rainey,Western Kentucky,Sun Belt,12,29,230,7.9,0,340,1649,4.9,15,369,1879,5.1,15
407,Desmond Scott,Duke,ACC,12,34,266,7.8,0,120,530,4.4,3,154,796,5.2,3
408,Tracy Lampley,Southern Mississippi,CUSA,12,26,203,7.8,0,65,384,5.9,1,91,587,6.5,1
409,Devon Brown,Wake Forest,ACC,12,39,302,7.7,1,18,134,7.4,2,57,436,7.6,3
410,Russell Shepard,LSU,SEC,13,33,254,7.7,1,32,226,7.1,2,65,480,7.4,3
411,Alexander Robinson,Iowa State,Big 12,12,26,201,7.7,1,202,946,4.7,9,228,1147,5.0,10
412,Noel Devine,West Virginia,Big East,13,34,258,7.6,1,208,934,4.5,6,242,1192,4.9,7
413,Willie Geter,Bowling Green State,MAC,12,31,236,7.6,1,197,718,3.6,6,228,954,4.2,7
414,Nic Grigsby,Arizona,Pac-10,12,25,189,7.6,1,118,533,4.5,8,143,722,5.0,9
415,Cyrus Gray,Texas A&M,Big 12,13,34,251,7.4,1,200,1133,5.7,12,234,1384,5.9,13
416,Ansel Ponder,Western Michigan,MAC,12,28,205,7.3,2,4,6,1.5,0,32,211,6.6,2
417,Keola Antolin,Arizona,Pac-10,13,28,204,7.3,2,143,668,4.7,7,171,872,5.1,9
418,Isaiah Pead,Cincinnati,Big East,11,26,190,7.3,1,157,1029,6.6,6,183,1219,6.7,7
419,Perry Jones,Virginia,ACC,12,31,224,7.2,1,137,646,4.7,1,168,870,5.2,2
420,Lennon Creer,Louisiana Tech,WAC,12,25,181,7.2,0,212,1181,5.6,10,237,1362,5.7,10
421,Baron Batch,Texas Tech,Big 12,13,32,226,7.1,3,177,816,4.6,5,209,1042,5.0,8
422,Chris Hernandez,New Mexico,MWC,11,35,246,7.0,0,0,45,,1,35,291,8.3,1
423,Henry Hynoski,Pitt,Big East,13,25,174,7.0,1,12,33,2.8,0,37,207,5.6,1
424,James Washington,North Carolina State,ACC,8,27,185,6.9,1,71,215,3.0,1,98,400,4.1,2
425,Kyle Adams,Purdue,Big Ten,12,36,244,6.8,0,,,,,36,244,6.8,0
426,Trey Burton,Florida,SEC,13,32,210,6.6,1,75,349,4.7,11,107,559,5.2,12
427,Jacquizz Rodgers,Oregon State,Pac-10,12,44,287,6.5,3,256,1184,4.6,14,300,1471,4.9,17
428,Fozzy Whittaker,Texas,Big 12,11,34,217,6.4,0,80,351,4.4,2,114,568,5.0,2
429,Eric Stephens,Texas Tech,Big 12,13,33,212,6.4,2,127,668,5.3,6,160,880,5.5,8
430,Lindsey Lamar,South Florida,Big East,13,25,161,6.4,0,12,37,3.1,0,37,198,5.4,0
431,Daniel Thomas,Kansas State,Big 12,13,27,171,6.3,0,298,1585,5.3,19,325,1756,5.4,19
432,Giavanni Ruffin,East Carolina,CUSA,13,25,157,6.3,1,85,384,4.5,2,110,541,4.9,3
433,Matt Asiata,Utah,MWC,13,32,195,6.1,1,155,695,4.5,8,187,890,4.8,9
