Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
279,Robert Baldwin,Duke,ACC,10,29,268,9.2,0,70,332,4.7,1,99,600,6.1,1
280,Sherman Smith,Houston,SWC,10,27,249,9.2,1,2,-11,-5.5,0,29,238,8.2,1
281,Ted Freeman,Ball State,MAC,11,21,194,9.2,0,,,,,21,194,9.2,0
282,Andrew Carter,Maryland,ACC,11,41,370,9.0,2,,,,,41,370,9.0,2
283,TiAndre Sanders,Houston,SWC,11,37,334,9.0,0,66,348,5.3,4,103,682,6.6,4
284,Trent Julian,Pacific,Big West,11,27,239,8.9,2,,,,,27,239,8.9,2
285,Russ Weaver,Maryland,ACC,11,69,606,8.8,2,,,,,69,606,8.8,2
286,Ledel George,North Carolina State,ACC,11,29,253,8.7,0,62,346,5.6,0,91,599,6.6,0
287,John Oglesby,TCU,SWC,11,47,404,8.6,5,91,360,4.0,1,138,764,5.5,6
288,Michael Blair,Ball State,MAC,11,41,351,8.6,2,146,738,5.1,8,187,1089,5.8,10
289,Mark Montgomery,Wisconsin,Big Ten,12,27,226,8.4,1,50,230,4.6,1,77,456,5.9,2
290,Pierre Jones,Utah,WAC,12,23,193,8.4,0,93,403,4.3,3,116,596,5.1,3
291,Robert Gi,UNLV,Big West,11,22,185,8.4,0,119,478,4.0,0,141,663,4.7,0
292,John Leach,Wake Forest,ACC,11,41,340,8.3,1,215,1089,5.1,10,256,1429,5.6,11
293,Marty Holly,California,Pac-10,13,26,215,8.3,2,24,99,4.1,0,50,314,6.3,2
294,Brian Jepson,Ohio,MAC,11,29,235,8.1,0,,,,,29,235,8.1,0
295,Sean Burwell,Oregon,Pac-10,10,24,195,8.1,0,113,457,4.0,3,137,652,4.8,3
296,Phil Brown,Texas,SWC,11,35,281,8.0,0,126,770,6.1,7,161,1051,6.5,7
297,Leon Johnson,North Carolina,ACC,12,29,233,8.0,2,179,1012,5.7,14,208,1245,6.0,16
298,Corey Rogers,Purdue,Big Ten,11,22,173,7.9,0,153,746,4.9,4,175,919,5.3,4
299,Mose Phillips,Tennessee,SEC,11,21,165,7.9,0,40,199,5.0,3,61,364,6.0,3
300,Andre Davis,TCU,SWC,11,36,280,7.8,1,189,867,4.6,8,225,1147,5.1,9
301,Errict Rhett,Florida,SEC,12,36,271,7.5,0,247,1289,5.2,11,283,1560,5.5,11
302,Curtis Martin,Pitt,Big East,10,33,249,7.5,1,210,1075,5.1,7,243,1324,5.4,8
303,Damon Bowers,Pacific,Big West,11,23,173,7.5,1,,,,,23,173,7.5,1
304,Raeshuan Jernigan,Kent State,MAC,11,21,158,7.5,0,169,770,4.6,7,190,928,4.9,7
305,Gary Downs,North Carolina State,ACC,11,27,201,7.4,1,173,835,4.8,9,200,1036,5.2,10
306,Donnell Bennett,Miami (FL),Big East,11,25,185,7.4,1,143,563,3.9,7,168,748,4.5,8
307,Dennis Lundy,Northwestern,Big Ten,8,23,166,7.2,1,170,617,3.6,6,193,783,4.1,7
308,Terry Richardson,Syracuse,Big East,11,23,165,7.2,1,104,526,5.1,2,127,691,5.4,3
309,Lamar Smith,Houston,SWC,5,29,205,7.1,3,96,417,4.3,2,125,622,5.0,5
310,Brice Abrams,Michigan State,Big Ten,12,26,183,7.0,0,6,20,3.3,1,32,203,6.3,1
311,Ellery Roberts,Stanford,Pac-10,11,29,200,6.9,2,111,419,3.8,3,140,619,4.4,5
312,Sean Glover,Indiana,Big Ten,12,27,186,6.9,0,43,129,3.0,1,70,315,4.5,1
313,Stanley Green,Pacific,Big West,11,26,176,6.8,0,114,445,3.9,1,140,621,4.4,1
314,Bam Morris,Texas Tech,SWC,11,22,150,6.8,0,298,1752,5.9,22,320,1902,5.9,22
315,Jason Van Matre,Navy,Ind,11,59,393,6.7,1,88,428,4.9,1,147,821,5.6,2
316,Brian Pizula,New Mexico State,Big West,11,33,200,6.1,0,70,334,4.8,2,103,534,5.2,2
317,Kevin Hicks,Washington State,Pac-10,10,22,134,6.1,1,128,497,3.9,3,150,631,4.2,4
318,Ethan Allen,Stanford,Pac-10,11,52,313,6.0,1,46,260,5.7,2,98,573,5.8,3
319,Napoleon Kaufman,Washington,Pac-10,11,23,139,6.0,0,226,1299,5.7,14,249,1438,5.8,14
320,Sean Jackson,Florida State,ACC,12,32,184,5.8,3,134,825,6.2,5,166,1009,6.1,8
321,David Lowman,Duke,ACC,11,21,121,5.8,0,110,439,4.0,5,131,560,4.3,5
